cleaned_text,label
bro everybody is a ho then fuck it your favorite color is mango red you are a ho you charge your phone all the way to ho smh,1
rt what a shit heel,0
find one where be beat nathan moons head into the ice too ol andrew is straight trash as far as hockey,0
rt when my girl dont text me back i just tweet i dont text other bitches bc i dont want her texting other niggas when i d,0
y u arguing with that ugly bitch on twitter,0
k tweets hoe id like to thank all my supportive fans more tweets to come,0
rt these niggaz bare backing any and every bitch out here,0
theres always that dumb twitter hoe when it comes to sports i hope floyd beat mayweather or i hope new orleans beat the saints,0
nigga be a straight gentleman then he speaks bitch comes with that funky ass attitude then the gentleman shit goes out the window,0
nah nicca its to light to be my dark ass lol rt andi knowww thats your baby picture lol,0
rt when yall having a good day amp she brings up a bitch from twitter,0
parents television council scandal sex scene after charlie brown was not ok,0
if ya bitch always bitching clearly she care or just an annoying bitch,0
let a bitch try and set me up she gone be stuck between a rock nd dis mufuckin glock my bitch bad she terrible,0
no these are only whites pies well do you have any negro pies,1
too bad brandon lavergne isnt gonna have that vein spiked at angola mickey,0
i aint mad at you bitches thats what hoes do,0
cruising in my go kart at walmart selling cupcakes go ahead admit faggot this shit is tighter than butt rape,0
rt youre an annoying cunt,0
some bitches truly aint shit,0
she get a bunch of money spend it all on drugs mobbin with her bitches never fall in love,0
rt anytime a girl asks you for help tell that bitch to ask channing tatum since thats her mcm,0
rt why do these hoes think its cute to take pictures kissing eachother gaggggg,0
this bitch tweets been on point the few minutes i been on,0
doesnt wife these bitches,0
based god fucked all my bitches,0
rt imma cool as bitch so if a bitch dont like me its a personal problem,0
finger my wet throbbing pussy slowly as i cum on ur fingers,0
rt zrgrizz should stop paling video games at the age of fucking stop playing like pussies,0
rt females say have a seat faggot amp they feel like they put a bullet in yo head,0
u can tell yo bitch we some yung rich homies,0
rt we were at the party last night and p goesbro this nigg got on chucks just chillin and dancing w all the bitches,0
you like where the hell is yo bitch meanwhile yo bitch like where the hell is yo clique ayeeeee,0
rt if i dont get drafted for the squad we gonna have some problems drop the faggot jesus,1
you bitches all got that one friend who wear the same fit to every other function and it dont even be that clean,0
my grandma threw out all of my raps ones i made from th grade to now im literally crying thats all my work in the trash,0
fuc her and her pussy nasty,0
why bitches gotta be bitches,0
stop actin like yu just started wearin ya uggs bitch i seen you break em out in august,0
rt realest tweet i seen today rt dyke bitches are rehab for hoesand once im healedback to the dick i go,1
rt video on talking trash while facing during todays scrimmage,0
whos a thottie yous a thottie whos a thottie yous a thottie yes you bitch womp womp lord save these parched hoes,0
ghetto ass bitches came in my job talm bout sum o yes u daddy down,0
papoose is trash bro lol,0
i masturbated into the lingerie catalog out of spite how dare she throw it in the trash before i get to look at it,0
rt try to crucify me and we tweakin hoe,0
these nigs is haters man and ive made myself so easy to luv,0
you gay gabrielle bad as fuck even though the other bitch bad you cant cheat on a dimefoh lol,0
im telling you man rt roethlisberger got his record expunged and became trash,0
cut up porkchop canned pinto beans a small can of carrots can of corn celery a potato cayenne powder crushed red pepper,0
bout to unfollow all the bitches i follow currently and follow all new bitches i need change in my life and i feel like thats a good start,0
rt ill never smoke weed with willy again he invited that hick toby keith and i fucking hate that mongoloid,0
rt breakingnews streetart graffiti new mural by duo etamcru in rome italy morning breakfast coffee trash,0
this is why i love birds,0
bitch you know the lingo hoe lol,0
i start garfield monday yeahhhhhh lil bitch,0
rt this bitch possessed by the thot demon,0
im so tipsy i just tried to relate hoes to mild sauce and make it relevant lol,0
i been thugging theses hoes since preschool,0
i dont trust girls cant trust these hoes,0
rt yeah basic bitches are a thing but how many straight white men do you know who are all the same and so boring,0
rt yall hoes super weakkkkkkkk,0
if you aint a hoe get up out my trap house,0
i cant play flappy bird it makes me angry,0
rt never trust a bitch that try to be a side bitch,0
rt mila kunis has heterochromia iridum which gives her two different colored eyes one eye is green the other is brown,0
cant tell me shit cuz ion care bitch,0
bad bitches only,0
rt that shits for the birds,0
rt im not even ghetto,0
why u cant just love because we dont love these hoes,0
rt buy the girl stuff you twink ass bitch,0
so weird how the word cunt is offensive in other countries yet in this country its a reference to somebody like whos this cunt,0
dawson and nicky hickman delete the fake account and and stop being bitches,0
i really hate when hungry bitches put dick between friends i swear yall should get beat the fuck up ill show you friends,0
fuzzy dice might be the nicest thing you could put in your car lol,0
bitch bye,0
rt the fact that all yall hoes gettin pregnant wit no ring on ya finger,0
this old bitch with floppy tits riding on the elevator with me is nerping so bad,0
if youre a whiney bitch have a zima and shut the fuck up democrats,0
rt dont no nigga want no broke ass bitch but its crazy how a bitch will do all she can to better a broke ass nigga,0
might buy your bitch a bag this weekend idk,0
fuck driving stick its gay as fuck shit pussies say,0
mondays are a whole lot better when youre driving a vehicle that white pussy uhhh get ya,0
im tryn tell yall brah i went wit a slut n could not stop da bitch frm boppin dat shit scary,0
them pretty bitches love me them bitches love me guccccci,0
rt hate a broke bitch and nigga,0
i wasnt serious bitch bitch them niggas i named aint fuccing witcho ass we all just making shit up,1
early worm gets the bird bslfe goodmorning,0
my nicca,0
rt someone will love your bitch ass it wont be me but someone will love you,0
let the hoe ass falcons get steven wackson and our st rd pick,0
bitch have you ever seen me fight why you even talking shit,0
rt wack ass hoes,0
rt commence carpet bombing all iraq soldiers in this video executed by jihadis from tunis,1
this lil thot bitch really tried to run game on me,0
rt baby monkey in the snow im crying,0
thats hoser eh to you,0
he prolly gone laugh n say this bitch crazy,0
haha same here bitch is trippin brokeass,0
wow im gonna smoke myself retarded when i get home,0
sometimes i just want someone to bitch to about a shitty day,0
wheres my money bitch,0
first thing i do when i hit the lotto is buying two fat bitches and watching her eat both in one sitting,1
hard to qa time is also a pain to mock out in unit tests,0
anyways never trust a bitch amp dont snitch unless you looking for some az and ditch,0
i couldnt care less about these bitches,0
rt why yalls aint do nun when the fat bitch jumped on me yall a trip,0
charlene crave colored cock,0
i told mariam to but cigarettes for her birthday you also called me trash rn,0
your rhyming is ghetto,0
its retarded ignore the harlem shake fad and hope it goes away soon,0
please no more like that snob elissa rich bitches suck,0
rt i hope lvg is homeless in a few years whilst welbeck is scoring for arsenal and fucking bitches,0
rt you a sucka hoesucka hoe im succsess,0
i tell the th bitch to get the th bitch to to have the th bitch bring more,0
rt they should be ashamed of themselves ill be single for life before i fuck w a nasty faggot ass white man,1
be a pussy as in cat,0
wrongfilmquotes everytime i come in the kitchen you in the kitchen in the goddamn refrigerator eatin up all the pussy,0
ill call you bitch for short as a last resort and my first resort,0
rt i be in yo bitch pussy like,0
the bad bitches still awake,0
you know you a bitch ass so i dont need to say it,0
rt fix the fucking snipers you retarded piece of shit fucking overpowered as fuck they aim down faster then,0
